Campaign_ID,Company,Campaign_Type,Target_Audience,Duration,Channel_Used,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
46602,TechCorp,Email,Men 25-34,45 days,Instagram,0.12,8614.0,5.78,Chicago,French,226,3174,6,Tech Enthusiasts,2021-09-04
147139,TechCorp,Search,Men 25-34,30 days,Instagram,0.06,8189.0,5.85,Chicago,Mandarin,752,1033,3,Foodies,2021-02-13
69086,TechCorp,Social Media,Women 25-34,15 days,Website,0.11,15430.0,4.72,Chicago,English,364,1211,4,Foodies,2021-04-11
188876,Alpha Innovations,Social Media,Men 25-34,15 days,Google Ads,0.12,13881.0,7.37,Miami,German,424,8561,4,Outdoor Adventurers,2021-06-20
138413,NexGen Systems,Influencer,Women 35-44,15 days,YouTube,0.03,12393.0,4.52,Los Angeles,Spanish,277,8693,6,Tech Enthusiasts,2021-03-19
162816,DataTech Solutions,Search,Men 18-24,60 days,Website,0.05,9845.0,6.56,Houston,French,765,1272,9,Foodies,2021-01-26
129242,Alpha Innovations,Display,Women 25-34,45 days,Instagram,0.05,12108.0,3.34,Los Angeles,French,938,4828,7,Outdoor Adventurers,2021-02-01
155996,Alpha Innovations,Influencer,All Ages,45 days,YouTube,0.1,15648.0,7.79,Miami,Spanish,835,2660,1,Foodies,2021-05-21
146736,TechCorp,Display,All Ages,30 days,YouTube,0.11,6296.0,6.77,Houston,French,744,2520,3,Tech Enthusiasts,2021-01-06
155059,Alpha Innovations,Email,Women 35-44,15 days,Website,0.11,6546.0,7.0,Houston,Spanish,471,6330,7,Health & Wellness,2021-10-26
84371,Innovate Industries,Display,Men 18-24,60 days,Facebook,0.15,18780.0,5.88,Chicago,French,797,1752,2,Tech Enthusiasts,2021-02-25
155396,Alpha Innovations,Display,Women 25-34,15 days,Instagram,0.08,13920.0,3.77,Miami,English,345,5401,1,Health & Wellness,2021-09-28
56611,NexGen Systems,Influencer,Men 18-24,15 days,Facebook,0.02,14077.0,5.44,Los Angeles,German,647,4724,8,Tech Enthusiasts,2021-02-05
26147,DataTech Solutions,Influencer,All Ages,30 days,YouTube,0.11,16777.0,7.87,Los Angeles,Spanish,806,3065,6,Foodies,2021-08-20
28419,Alpha Innovations,Search,Men 25-34,15 days,YouTube,0.12,14346.0,7.1,Chicago,Mandarin,101,2587,6,Outdoor Adventurers,2021-11-10
79094,Innovate Industries,Email,Women 25-34,45 days,Google Ads,0.12,14235.0,5.8,Houston,German,572,9698,6,Outdoor Adventurers,2021-09-11
194821,Innovate Industries,Social Media,All Ages,15 days,Website,0.06,6072.0,3.52,Houston,German,861,5802,10,Foodies,2021-10-03
149808,Innovate Industries,Display,Men 18-24,30 days,Instagram,0.1,12591.0,6.18,Miami,French,926,3251,9,Foodies,2021-06-07
45724,TechCorp,Search,Women 25-34,45 days,Google Ads,0.05,10017.0,7.18,New York,German,617,2431,2,Outdoor Adventurers,2021-04-09
184500,DataTech Solutions,Email,Women 25-34,30 days,Website,0.14,16877.0,4.1,Los Angeles,French,321,4422,8,Tech Enthusiasts,2021-06-24
157290,DataTech Solutions,Email,Women 35-44,15 days,Instagram,0.11,10554.0,4.59,New York,English,627,7352,7,Outdoor Adventurers,2021-12-06
10860,TechCorp,Influencer,Women 35-44,15 days,YouTube,0.05,8614.0,5.27,Miami,Mandarin,998,8123,7,Foodies,2021-10-02
128658,Alpha Innovations,Display,Women 25-34,15 days,YouTube,0.07,14893.0,3.03,Chicago,English,704,3344,6,Tech Enthusiasts,2021-06-27
42855,TechCorp,Social Media,Men 18-24,60 days,Google Ads,0.14,8031.0,2.34,Los Angeles,Mandarin,117,7822,9,Fashionistas,2021-05-30
134854,Innovate Industries,Email,Women 35-44,45 days,Facebook,0.12,19946.0,4.55,Chicago,Spanish,853,7619,5,Outdoor Adventurers,2021-06-18
142263,TechCorp,Display,All Ages,15 days,Website,0.03,15785.0,4.72,Miami,German,176,7641,10,Health & Wellness,2021-10-05
49012,Alpha Innovations,Social Media,Men 18-24,60 days,Google Ads,0.15,14892.0,3.8,Miami,Mandarin,847,6291,1,Outdoor Adventurers,2021-04-12
29245,Innovate Industries,Influencer,All Ages,60 days,Email,0.14,15577.0,6.88,New York,Spanish,863,4150,5,Fashionistas,2021-02-14
75584,Innovate Industries,Search,Men 18-24,60 days,Facebook,0.04,16812.0,7.1,Chicago,Mandarin,246,7351,8,Fashionistas,2021-01-29
73844,Innovate Industries,Email,Men 18-24,60 days,Website,0.14,5304.0,3.93,Chicago,Spanish,652,6303,3,Foodies,2021-04-24
97862,Innovate Industries,Influencer,Women 35-44,60 days,Google Ads,0.13,18489.0,7.12,New York,English,642,5638,8,Health & Wellness,2021-02-11
130937,NexGen Systems,Email,Women 35-44,30 days,YouTube,0.05,16178.0,6.08,Houston,German,603,4846,5,Outdoor Adventurers,2021-09-24
47927,Alpha Innovations,Influencer,Men 25-34,45 days,Instagram,0.05,8173.0,4.85,Los Angeles,Spanish,887,2087,9,Tech Enthusiasts,2021-04-22
17311,TechCorp,Social Media,Men 25-34,30 days,Email,0.13,11986.0,7.47,Miami,German,605,1757,8,Health & Wellness,2021-06-05
51452,TechCorp,Email,Women 25-34,45 days,Instagram,0.08,13176.0,3.42,Houston,Mandarin,369,3497,3,Tech Enthusiasts,2021-12-18
161760,Alpha Innovations,Social Media,Women 25-34,45 days,YouTube,0.05,9468.0,5.06,Houston,German,497,5803,4,Tech Enthusiasts,2021-03-06
140065,DataTech Solutions,Social Media,Men 25-34,60 days,Instagram,0.03,18107.0,4.21,Houston,Mandarin,652,1314,10,Foodies,2021-09-27
157960,Alpha Innovations,Email,Women 25-34,45 days,Instagram,0.1,6642.0,6.58,Miami,Mandarin,260,4457,4,Health & Wellness,2021-10-07
53621,NexGen Systems,Social Media,Women 35-44,60 days,YouTube,0.01,12632.0,6.78,Chicago,Spanish,582,5506,10,Health & Wellness,2021-11-27
67902,TechCorp,Influencer,Men 25-34,15 days,YouTube,0.01,14379.0,4.86,Chicago,French,782,8210,2,Outdoor Adventurers,2021-01-12
181858,Innovate Industries,Display,All Ages,30 days,Website,0.13,9602.0,4.86,Miami,Mandarin,223,5061,5,Fashionistas,2021-03-29
141983,TechCorp,Search,Men 25-34,60 days,Instagram,0.12,7797.0,2.96,Houston,French,191,7695,6,Tech Enthusiasts,2021-12-29
181491,NexGen Systems,Social Media,Women 35-44,60 days,YouTube,0.1,8157.0,2.37,Chicago,English,425,2222,1,Foodies,2021-03-27
181885,TechCorp,Influencer,Men 25-34,60 days,Instagram,0.13,5700.0,7.17,Miami,German,617,3010,1,Fashionistas,2021-04-25
93379,Innovate Industries,Social Media,Women 25-34,15 days,Website,0.02,12247.0,2.01,Houston,French,509,4406,9,Tech Enthusiasts,2021-10-31
137111,NexGen Systems,Email,All Ages,45 days,Google Ads,0.01,11690.0,7.62,Houston,German,757,1456,1,Health & Wellness,2021-08-24
25354,Alpha Innovations,Influencer,Women 35-44,45 days,Instagram,0.07,9362.0,4.58,Los Angeles,Spanish,259,4877,3,Tech Enthusiasts,2021-06-18
162386,TechCorp,Email,Women 35-44,45 days,YouTube,0.05,10504.0,7.24,Houston,French,306,4547,9,Fashionistas,2021-11-22
38953,Innovate Industries,Search,Women 35-44,15 days,Facebook,0.02,6156.0,4.97,Miami,Spanish,139,2682,7,Outdoor Adventurers,2021-09-20
59478,TechCorp,Display,Men 25-34,60 days,Instagram,0.06,5906.0,4.09,Miami,Mandarin,161,2707,6,Tech Enthusiasts,2021-12-14
143245,TechCorp,Search,Women 35-44,45 days,YouTube,0.04,16820.0,6.23,New York,German,462,3769,3,Tech Enthusiasts,2021-06-14
142792,TechCorp,Social Media,Men 18-24,45 days,Email,0.02,7289.0,3.2,Miami,French,178,6232,5,Foodies,2021-03-18
99578,NexGen Systems,Influencer,Women 25-34,15 days,Facebook,0.01,9504.0,2.54,Chicago,English,984,4237,3,Fashionistas,2021-10-25
38172,Innovate Industries,Email,Women 35-44,60 days,Facebook,0.12,5241.0,7.0,New York,Spanish,575,8503,10,Foodies,2021-07-31
138978,TechCorp,Social Media,Men 25-34,45 days,Instagram,0.01,13760.0,2.89,Chicago,French,571,3441,2,Fashionistas,2021-10-05
104045,Alpha Innovations,Email,All Ages,45 days,Website,0.03,16250.0,2.74,Houston,German,364,3359,5,Fashionistas,2021-01-20
43807,Innovate Industries,Search,Men 25-34,60 days,Facebook,0.1,13363.0,7.43,Miami,Spanish,423,1535,7,Tech Enthusiasts,2021-01-07
78426,Alpha Innovations,Social Media,Women 25-34,15 days,Email,0.11,19688.0,7.53,Houston,Spanish,262,8080,10,Foodies,2021-11-12
108229,Alpha Innovations,Social Media,Women 35-44,15 days,Website,0.13,14663.0,4.4,Houston,Mandarin,970,2371,2,Foodies,2021-07-08
189988,TechCorp,Display,Men 18-24,45 days,YouTube,0.14,19949.0,6.87,Houston,Spanish,719,4283,6,Outdoor Adventurers,2021-07-07
150078,Innovate Industries,Search,Men 25-34,15 days,Instagram,0.07,16630.0,5.95,Chicago,French,879,6179,3,Health & Wellness,2021-03-04
19101,NexGen Systems,Social Media,Women 35-44,60 days,YouTube,0.01,18813.0,4.87,New York,Spanish,927,5665,2,Tech Enthusiasts,2021-05-01
157926,DataTech Solutions,Social Media,Men 25-34,60 days,Facebook,0.11,10922.0,2.71,Chicago,French,336,5218,2,Fashionistas,2021-09-03
136873,Alpha Innovations,Email,Men 25-34,30 days,YouTube,0.05,9731.0,2.56,Houston,Mandarin,340,5174,4,Health & Wellness,2021-12-29
134507,Alpha Innovations,Influencer,Women 35-44,30 days,Facebook,0.07,11086.0,3.48,New York,French,657,8020,1,Fashionistas,2021-07-06
71364,Innovate Industries,Email,Women 35-44,15 days,Facebook,0.02,5471.0,2.67,Miami,English,711,7713,1,Tech Enthusiasts,2021-07-08
123890,DataTech Solutions,Search,Women 25-34,15 days,Facebook,0.08,18920.0,6.81,Miami,French,148,7251,4,Tech Enthusiasts,2021-06-04
87442,TechCorp,Search,Men 25-34,60 days,Instagram,0.06,7118.0,5.75,Chicago,Mandarin,608,8304,6,Health & Wellness,2021-07-26
189052,Innovate Industries,Influencer,Women 35-44,30 days,Google Ads,0.1,8287.0,5.42,Houston,Mandarin,953,5510,10,Tech Enthusiasts,2021-12-13
174161,TechCorp,Display,Women 35-44,15 days,Email,0.12,9081.0,4.22,Houston,Mandarin,897,8926,9,Health & Wellness,2021-02-25
147164,NexGen Systems,Search,All Ages,30 days,Facebook,0.13,16386.0,5.12,Houston,English,605,3222,5,Tech Enthusiasts,2021-03-10
118765,TechCorp,Display,Men 25-34,30 days,Website,0.02,19036.0,4.27,New York,French,326,5944,3,Outdoor Adventurers,2021-05-20
159190,Innovate Industries,Social Media,Women 25-34,15 days,Instagram,0.03,13989.0,4.26,Miami,Mandarin,904,1643,10,Health & Wellness,2021-02-19
4190,NexGen Systems,Search,Men 18-24,60 days,Facebook,0.05,19452.0,4.48,Miami,English,445,3133,2,Foodies,2021-06-24
13067,Innovate Industries,Search,Men 18-24,15 days,Instagram,0.12,15145.0,7.29,New York,Spanish,183,4472,8,Foodies,2021-10-19
199798,Innovate Industries,Display,All Ages,30 days,Website,0.11,18417.0,6.7,Chicago,French,724,7043,8,Outdoor Adventurers,2021-05-23
69039,Alpha Innovations,Email,All Ages,60 days,Instagram,0.04,7797.0,6.04,Los Angeles,German,170,2710,5,Outdoor Adventurers,2021-02-23
65508,TechCorp,Social Media,Women 25-34,30 days,Instagram,0.1,10991.0,2.16,Los Angeles,Mandarin,706,9340,4,Health & Wellness,2021-06-22
20469,TechCorp,Display,Men 18-24,15 days,Email,0.09,8226.0,4.69,Houston,Spanish,538,2968,8,Outdoor Adventurers,2021-01-29
49852,TechCorp,Email,Men 18-24,45 days,Website,0.02,18960.0,6.29,Chicago,English,930,3540,10,Outdoor Adventurers,2021-07-31
46885,NexGen Systems,Social Media,All Ages,60 days,Facebook,0.02,12249.0,3.71,Chicago,English,746,3898,1,Foodies,2021-06-14
177339,Innovate Industries,Display,Women 25-34,60 days,Instagram,0.11,18159.0,5.01,New York,English,770,5839,7,Foodies,2021-11-10
60001,Alpha Innovations,Search,All Ages,45 days,Instagram,0.11,11256.0,2.57,Los Angeles,Spanish,330,1608,6,Health & Wellness,2021-05-21
67590,NexGen Systems,Search,All Ages,45 days,Website,0.12,11298.0,6.92,New York,German,144,4572,2,Foodies,2021-03-06
198521,Innovate Industries,Display,Men 18-24,30 days,YouTube,0.13,15553.0,2.64,New York,Spanish,508,6120,9,Foodies,2021-11-22
93430,NexGen Systems,Display,Men 18-24,30 days,Instagram,0.08,8728.0,7.33,Miami,Spanish,348,9820,7,Foodies,2021-12-21
156323,DataTech Solutions,Search,Men 18-24,60 days,Website,0.03,6528.0,6.64,Chicago,English,628,1868,3,Health & Wellness,2021-04-13
60686,TechCorp,Search,Women 35-44,60 days,Email,0.08,12356.0,5.92,Houston,Mandarin,360,3745,3,Outdoor Adventurers,2021-04-06
55961,Innovate Industries,Influencer,Men 18-24,60 days,YouTube,0.03,16494.0,2.42,New York,English,649,3918,3,Fashionistas,2021-04-26
161639,DataTech Solutions,Social Media,Men 25-34,30 days,Website,0.07,9983.0,4.34,Miami,Mandarin,328,2355,5,Foodies,2021-11-05
156958,TechCorp,Influencer,Men 18-24,30 days,Email,0.14,10065.0,3.75,Miami,French,383,6044,1,Tech Enthusiasts,2021-01-08
125750,DataTech Solutions,Influencer,Men 18-24,15 days,Facebook,0.06,9620.0,5.21,Miami,German,666,1706,10,Fashionistas,2021-07-09
96289,Innovate Industries,Display,Women 35-44,45 days,Google Ads,0.01,6767.0,5.49,Los Angeles,English,795,9399,5,Tech Enthusiasts,2021-10-21
188209,TechCorp,Display,Men 18-24,15 days,Email,0.13,8716.0,2.2,Miami,Mandarin,943,7076,1,Outdoor Adventurers,2021-08-22
39437,Alpha Innovations,Influencer,Men 25-34,15 days,Email,0.05,12830.0,7.68,Miami,English,282,1480,6,Health & Wellness,2021-01-17
29850,TechCorp,Search,Men 18-24,60 days,Facebook,0.1,19337.0,6.61,Houston,French,702,4428,2,Tech Enthusiasts,2021-10-12
78308,Alpha Innovations,Social Media,Men 18-24,15 days,Email,0.04,10051.0,2.14,New York,Spanish,237,5712,5,Outdoor Adventurers,2021-07-17
107696,Innovate Industries,Email,Women 25-34,30 days,Google Ads,0.06,13253.0,7.17,Miami,Mandarin,624,4600,10,Fashionistas,2021-01-21
62419,NexGen Systems,Search,Women 25-34,15 days,Email,0.07,6843.0,6.35,Miami,French,340,9561,8,Tech Enthusiasts,2021-01-04
83228,TechCorp,Email,Women 25-34,30 days,Facebook,0.11,5571.0,3.76,Houston,Spanish,548,5674,5,Tech Enthusiasts,2021-01-08
192729,Innovate Industries,Search,Men 18-24,30 days,Instagram,0.06,11658.0,7.21,New York,French,565,2594,4,Foodies,2021-01-09
78563,Innovate Industries,Email,Men 25-34,30 days,Facebook,0.07,10399.0,2.87,Miami,Mandarin,608,1163,3,Fashionistas,2021-03-29
149500,NexGen Systems,Influencer,All Ages,15 days,YouTube,0.1,12454.0,3.73,Houston,Spanish,179,5005,6,Tech Enthusiasts,2021-08-03
155602,Innovate Industries,Search,All Ages,30 days,Instagram,0.06,13837.0,7.53,Chicago,French,133,2001,5,Health & Wellness,2021-04-22
170548,Alpha Innovations,Email,Women 35-44,15 days,Email,0.14,10971.0,6.01,Houston,English,436,7979,5,Health & Wellness,2021-04-03
96797,DataTech Solutions,Social Media,Men 18-24,45 days,Email,0.09,5385.0,6.79,New York,Mandarin,261,8251,9,Health & Wellness,2021-03-13
96424,DataTech Solutions,Email,Women 25-34,30 days,Google Ads,0.12,18682.0,4.49,Los Angeles,French,487,3485,9,Tech Enthusiasts,2021-03-05
40552,NexGen Systems,Email,Men 18-24,60 days,Website,0.08,10023.0,4.99,Houston,French,821,2829,7,Tech Enthusiasts,2021-02-06
109058,NexGen Systems,Search,Men 25-34,15 days,Google Ads,0.14,19984.0,3.93,Miami,Spanish,705,6809,10,Outdoor Adventurers,2021-10-15
26482,NexGen Systems,Search,Women 25-34,60 days,Google Ads,0.06,5710.0,6.06,Houston,French,428,2364,2,Health & Wellness,2021-07-21
76092,NexGen Systems,Display,Men 25-34,45 days,Website,0.15,19041.0,3.13,Miami,French,402,7317,10,Foodies,2021-06-21
106639,DataTech Solutions,Influencer,Women 25-34,15 days,YouTube,0.02,14020.0,7.21,Miami,German,725,9091,8,Health & Wellness,2021-02-28
31556,Alpha Innovations,Display,All Ages,45 days,YouTube,0.08,9134.0,6.07,Los Angeles,Spanish,838,5365,7,Outdoor Adventurers,2021-06-15
11251,Alpha Innovations,Email,Women 35-44,60 days,YouTube,0.01,15577.0,6.1,Chicago,Spanish,988,5116,1,Outdoor Adventurers,2021-10-28
130177,Alpha Innovations,Email,Men 25-34,60 days,Google Ads,0.11,12856.0,4.88,Miami,English,710,8080,3,Foodies,2021-08-25
194208,Alpha Innovations,Search,Women 25-34,60 days,Facebook,0.1,5531.0,5.41,Chicago,German,729,8337,3,Health & Wellness,2021-01-28
185557,TechCorp,Email,Women 25-34,30 days,Instagram,0.14,16808.0,3.01,Los Angeles,French,285,3335,8,Outdoor Adventurers,2021-05-17
106525,Alpha Innovations,Display,Men 18-24,15 days,Website,0.07,15302.0,5.85,Houston,French,114,3102,5,Outdoor Adventurers,2021-11-06
104095,NexGen Systems,Display,Women 35-44,30 days,Email,0.02,10299.0,6.35,Chicago,Spanish,351,6401,4,Tech Enthusiasts,2021-03-11
101161,TechCorp,Social Media,Women 25-34,15 days,Facebook,0.1,15234.0,7.05,Los Angeles,English,906,4047,2,Tech Enthusiasts,2021-02-25
115989,Alpha Innovations,Influencer,Men 25-34,45 days,Instagram,0.06,10905.0,5.03,Los Angeles,French,402,9966,2,Outdoor Adventurers,2021-10-11
192576,TechCorp,Social Media,Men 18-24,15 days,Google Ads,0.09,6201.0,3.74,Los Angeles,German,585,5282,10,Outdoor Adventurers,2021-08-09
141514,Alpha Innovations,Social Media,Women 25-34,45 days,YouTube,0.14,19878.0,7.72,Houston,Mandarin,691,1974,3,Outdoor Adventurers,2021-09-16
175413,NexGen Systems,Display,Women 35-44,30 days,Instagram,0.02,13878.0,7.98,New York,Mandarin,951,8001,1,Tech Enthusiasts,2021-08-01
6541,DataTech Solutions,Search,Women 25-34,15 days,Website,0.04,11620.0,4.63,New York,Mandarin,669,6619,10,Outdoor Adventurers,2021-12-02
185597,NexGen Systems,Email,Women 35-44,45 days,Google Ads,0.09,18685.0,5.89,Houston,French,380,8671,10,Outdoor Adventurers,2021-06-26
27356,TechCorp,Search,Men 18-24,45 days,Facebook,0.03,17544.0,7.54,Chicago,French,741,9487,5,Health & Wellness,2021-12-12
62762,DataTech Solutions,Search,Men 18-24,15 days,Website,0.04,15977.0,3.35,Chicago,English,707,6283,9,Fashionistas,2021-12-13
90907,Alpha Innovations,Social Media,All Ages,45 days,Google Ads,0.12,17197.0,6.68,Chicago,Mandarin,222,6877,3,Foodies,2021-01-22
43209,Alpha Innovations,Influencer,Men 18-24,60 days,Facebook,0.14,9918.0,3.89,Miami,German,426,9366,6,Outdoor Adventurers,2021-05-19
26646,Alpha Innovations,Influencer,Men 25-34,15 days,Website,0.08,17083.0,2.28,Houston,French,640,9201,2,Fashionistas,2021-01-01
133434,DataTech Solutions,Search,Men 18-24,30 days,Google Ads,0.09,10283.0,2.17,Los Angeles,English,118,6919,9,Health & Wellness,2021-07-28
198953,NexGen Systems,Display,Men 18-24,30 days,Email,0.02,11954.0,3.49,Chicago,Mandarin,343,1005,7,Fashionistas,2021-01-28
88859,NexGen Systems,Email,Men 25-34,15 days,Google Ads,0.13,5776.0,3.61,Chicago,English,418,4545,3,Fashionistas,2021-06-13
166788,Innovate Industries,Search,Women 25-34,60 days,Instagram,0.07,5721.0,6.06,Chicago,German,417,6516,7,Outdoor Adventurers,2021-12-14
151212,TechCorp,Search,All Ages,15 days,Google Ads,0.06,15756.0,2.46,Miami,Spanish,841,7931,4,Fashionistas,2021-04-12
68459,Innovate Industries,Search,Men 25-34,60 days,Facebook,0.03,9428.0,2.56,New York,English,798,6554,2,Outdoor Adventurers,2021-07-23
81919,Alpha Innovations,Search,All Ages,30 days,Website,0.06,14123.0,4.97,New York,Spanish,524,3573,10,Foodies,2021-06-08
53690,DataTech Solutions,Display,Women 25-34,30 days,Email,0.01,16105.0,6.03,Los Angeles,German,955,4825,6,Fashionistas,2021-02-04
104232,Innovate Industries,Social Media,Women 25-34,30 days,Email,0.12,6415.0,7.39,Houston,English,374,5605,7,Health & Wellness,2021-07-26
170984,Innovate Industries,Social Media,Men 25-34,45 days,Website,0.05,14966.0,7.72,Los Angeles,Spanish,726,2325,7,Health & Wellness,2021-06-13
146549,TechCorp,Display,Men 18-24,30 days,YouTube,0.1,5700.0,6.34,Miami,English,877,9963,6,Outdoor Adventurers,2021-07-03
96370,DataTech Solutions,Email,Women 35-44,45 days,Email,0.12,13504.0,4.1,Chicago,English,184,5855,6,Outdoor Adventurers,2021-01-10
78666,DataTech Solutions,Email,Men 18-24,15 days,Facebook,0.08,14726.0,5.92,Los Angeles,Mandarin,268,7513,7,Foodies,2021-07-10
51822,Innovate Industries,Search,Women 25-34,60 days,Website,0.06,17712.0,2.7,Miami,English,869,9337,8,Outdoor Adventurers,2021-12-23
95721,NexGen Systems,Search,Women 25-34,60 days,Facebook,0.06,5993.0,4.45,New York,French,680,7571,2,Health & Wellness,2021-04-01
49766,Alpha Innovations,Influencer,All Ages,15 days,Email,0.08,17935.0,4.36,Los Angeles,Mandarin,698,3859,1,Fashionistas,2021-05-06
69996,Innovate Industries,Display,Women 25-34,45 days,Email,0.05,10842.0,5.39,Houston,English,577,3410,8,Health & Wellness,2021-10-08
14974,TechCorp,Influencer,Men 25-34,30 days,Instagram,0.1,12881.0,7.46,Miami,French,444,9819,2,Fashionistas,2021-01-09
46464,DataTech Solutions,Email,Women 35-44,60 days,Google Ads,0.03,14607.0,2.18,Houston,French,233,1565,4,Foodies,2021-04-19
99805,NexGen Systems,Display,Women 25-34,30 days,Facebook,0.03,6957.0,2.17,Chicago,German,367,9332,1,Foodies,2021-06-09
1458,DataTech Solutions,Display,Women 35-44,60 days,Instagram,0.12,15289.0,6.04,Miami,English,715,5090,1,Tech Enthusiasts,2021-12-29
79899,Innovate Industries,Email,Women 25-34,60 days,Google Ads,0.15,11080.0,6.27,New York,Mandarin,634,7082,9,Outdoor Adventurers,2021-11-25
61807,Alpha Innovations,Social Media,Women 25-34,60 days,Instagram,0.05,15071.0,7.44,Los Angeles,German,661,1945,3,Tech Enthusiasts,2021-05-02
19488,Alpha Innovations,Email,All Ages,60 days,Website,0.06,6182.0,6.41,Miami,English,726,4065,7,Health & Wellness,2021-05-23
137823,NexGen Systems,Search,Women 35-44,45 days,Facebook,0.06,10234.0,6.72,New York,French,863,5524,9,Foodies,2021-08-06
145776,DataTech Solutions,Email,Women 35-44,45 days,Instagram,0.12,9014.0,3.38,Chicago,Spanish,220,7553,7,Outdoor Adventurers,2021-05-21
